対象日,親ASIN,子ASIN,注文数,注文数_B2B,売上,売上_B2B,セッション数,セッション_B2B,ブラウザセッション,モバイルセッション,PV,PV_B2B,ブラウザPV,モバイルPV,CVR,CVR_B2B
2026-03-05,B0DNMHZR1N,B07TWHQCTH,0,0,0.0,0.0,15,0,6,9,16,0,6,10,0.0,0.0
2026-03-05,B0GPVYJ9W5,B076BWMYZR,0,0,0.0,0.0,2,0,1,1,3,0,2,1,0.0,0.0
2026-03-05,B0GPVYJ9W5,B01NBDN4B1,0,0,0.0,0.0,5,0,4,1,7,0,6,1,0.0,0.0
2026-03-05,B0GCCVX3QS,B0GCK39NBW,0,0,0.0,0.0,2,0,0,2,2,0,0,2,0.0,0.0
2026-03-05,B0GPVYJ9W5,B0DSV4FCYR,0,0,0.0,0.0,8,0,1,7,13,0,1,12,0.0,0.0
2026-03-05,B08P31F45K,B0FY4NVXGL,0,0,0.0,0.0,26,0,9,17,34,0,14,20,0.0,0.0
2026-03-05,B0GPW95Q9R,B07XC61T6W,0,0,0.0,0.0,51,0,19,32,74,0,21,53,0.0,0.0
2026-03-05,B0BCQ2PP2J,B0FY4MZZBK,1,0,26820.0,0.0,35,0,11,24,44,0,14,30,2.86,0.0
2026-03-05,B0GPVYJ9W5,B072Q14K36,0,0,0.0,0.0,9,0,4,5,10,0,4,6,0.0,0.0
2026-03-05,B0D86LBDVB,B081SZQ98T,1,0,15130.0,0.0,21,0,9,12,28,0,13,15,4.76,0.0
2026-03-05,B0GPW7Q71K,B0D9NLNJR8,1,1,9478.0,9478.0,90,2,47,43,129,4,71,58,1.11,50.0
2026-03-05,B0GPVYJ9W5,B01MQPBIKQ,0,0,0.0,0.0,11,0,5,6,15,0,8,7,0.0,0.0
2026-03-05,B0DNMHZR1N,B074XNN319,0,0,0.0,0.0,37,1,14,23,54,3,19,35,0.0,0.0
2026-03-05,B0D86LBDVB,B01NCZ4488,3,1,41820.0,13940.0,61,1,27,34,104,1,35,69,4.92,100.0
2026-03-05,B0DNMHZR1N,B0F7WMHMQT,0,0,0.0,0.0,10,0,5,5,12,0,6,6,0.0,0.0
2026-03-05,B08P31F45K,B0CN3LTPXT,0,0,0.0,0.0,64,1,21,43,84,1,27,57,0.0,0.0
2026-03-05,B0GPVYJ9W5,B076BZ2BSG,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-05,B0DSMDW3XP,B08HPXFHV6,0,0,0.0,0.0,14,0,3,11,19,0,3,16,0.0,0.0
2026-03-05,B08P31F45K,B0F7X8N5JD,0,0,0.0,0.0,83,0,25,58,111,0,35,76,0.0,0.0
2026-03-05,B08P31F45K,B0FY4NPM7G,1,0,26820.0,0.0,60,0,18,42,80,0,26,54,1.67,0.0
2026-03-05,B0GCCVX3QS,B0DY5RFC8B,0,0,0.0,0.0,18,0,7,11,24,0,10,14,0.0,0.0
2026-03-05,B0GPW7Q71K,B0D9NHHDT8,1,0,8318.0,0.0,98,1,36,62,157,1,58,99,1.02,0.0
2026-03-05,B08P31F45K,B0DT977KJV,0,0,0.0,0.0,80,0,28,52,110,0,40,70,0.0,0.0
2026-03-05,B0D86LBDVB,B07DTCSFDR,0,0,0.0,0.0,34,0,12,22,46,0,17,29,0.0,0.0
2026-03-05,B0DNMHZR1N,B074ZYP79P,0,0,0.0,0.0,10,0,5,5,12,0,5,7,0.0,0.0
2026-03-05,B0DP7NWDNZ,B0D8VPZ3JF,0,0,0.0,0.0,73,0,19,54,103,0,23,80,0.0,0.0
2026-03-05,B0DNMHZR1N,B07TTD8PSH,0,0,0.0,0.0,18,0,8,10,18,0,8,10,0.0,0.0
2026-03-05,B0F8N7DWVV,B0F748Q8YY,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-05,B0GPW7Q71K,B0GCNCJXQQ,1,0,11210.0,0.0,112,1,55,57,212,2,77,135,0.89,0.0
2026-03-05,B09KZZY78K,B09KZYRM9H,0,0,0.0,0.0,20,0,5,15,28,0,9,19,0.0,0.0
2026-03-05,B0GCCVX3QS,B0GCJR1FHL,0,0,0.0,0.0,6,0,4,2,6,0,4,2,0.0,0.0
2026-03-05,B0GPVYJ9W5,B01719SX74,0,0,0.0,0.0,9,0,4,5,11,0,5,6,0.0,0.0
2026-03-05,B0GPVYJ9W5,B07GWH311P,0,0,0.0,0.0,12,1,5,7,21,1,10,11,0.0,0.0
2026-03-05,B0DSMDW3XP,B082YBP78K,0,0,0.0,0.0,38,2,19,19,51,2,25,26,0.0,0.0
2026-03-05,B0GPVSJ68J,B0GPVSJ68J,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-05,B0GCCVX3QS,B0GCHJ46P6,0,0,0.0,0.0,5,0,2,3,5,0,2,3,0.0,0.0
2026-03-05,B0GPVSJ68J,B0CV4ZBFRZ,0,0,0.0,0.0,26,1,7,19,32,1,11,21,0.0,0.0
2026-03-05,B0F8VN4X7W,B0F8VKMKBB,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-05,B0DNMHZR1N,B07CYRH7PP,0,0,0.0,0.0,29,0,8,21,37,0,10,27,0.0,0.0
2026-03-05,B0GCCVX3QS,B0GCJCP1HG,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-05,B08P31F45K,B0DT98HGNJ,1,0,26820.0,0.0,41,0,23,18,52,0,28,24,2.44,0.0
2026-03-05,B0BCQ2PP2J,B0BCQ2PP2J,0,0,0.0,0.0,2,0,2,0,2,0,2,0,0.0,0.0
2026-03-05,B0D4TG2KBT,B0D4TKK7QC,0,0,0.0,0.0,25,1,9,16,38,1,12,26,0.0,0.0
2026-03-05,B0D86LBDVB,B0D7VL3ZPY,0,0,0.0,0.0,248,1,80,168,382,1,113,269,0.0,0.0
2026-03-05,B0BCQ2PP2J,B0CV4V86GN,2,0,53640.0,0.0,44,0,18,26,79,0,30,49,4.55,0.0
2026-03-05,B0BCQ2PP2J,B0CT5GBJLR,0,0,0.0,0.0,22,0,8,14,27,0,9,18,0.0,0.0
2026-03-05,B0D86LBDVB,B08X1BFB7N,1,0,15130.0,0.0,47,0,22,25,76,0,40,36,2.13,0.0
2026-03-05,B0GPVSJ68J,B0CV4X1LYZ,0,0,0.0,0.0,54,0,14,40,74,0,14,60,0.0,0.0
2026-03-05,B0BCQ2PP2J,B0CT32RDC4,1,0,18599.0,0.0,16,0,2,14,20,0,2,18,6.25,0.0
2026-03-05,B08P31F45K,B0CN3JHX9V,0,0,0.0,0.0,67,0,33,34,94,0,48,46,0.0,0.0
2026-03-05,B0F5Q56316,B0F1DY5Z6S,1,0,1280.0,0.0,12,1,7,5,19,1,8,11,8.33,0.0
2026-03-05,B0D86LBDVB,B08X183LPL,1,0,13243.0,0.0,97,0,31,66,134,0,40,94,1.03,0.0
2026-03-05,B0F8NK36FX,B0F8NGCB5N,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-05,B0BCQ2PP2J,B0DR8DKPLC,0,0,0.0,0.0,10,0,3,7,10,0,3,7,0.0,0.0
2026-03-05,B0DNMHZR1N,B07519MK8F,0,0,0.0,0.0,61,2,18,43,81,5,25,56,0.0,0.0
2026-03-05,B0DNMHZR1N,B07TXLGQRR,1,0,15800.0,0.0,36,0,18,18,56,0,20,36,2.78,0.0
2026-03-05,B0DNMHZR1N,B07543CN2T,0,0,0.0,0.0,15,0,9,6,17,0,10,7,0.0,0.0
2026-03-05,B0GPW95Q9R,B0FC5HF9L9,2,0,23040.0,0.0,168,1,67,101,276,1,92,184,1.19,0.0
2026-03-05,B0GPVYJ9W5,B0DSP63HS2,1,0,11730.0,0.0,10,0,6,4,18,0,12,6,10.0,0.0
2026-03-05,B0DNMHZR1N,B0F7WSRC91,1,0,14799.0,0.0,20,0,12,8,32,0,13,19,5.0,0.0
2026-03-05,B0GPVYJ9W5,B01719SX8I,0,0,0.0,0.0,4,0,2,2,6,0,4,2,0.0,0.0
2026-03-05,B0D86LBDVB,B01N6TYYZO,0,0,0.0,0.0,84,1,28,56,110,1,36,74,0.0,0.0
2026-03-05,B0D4TG2KBT,B0D4TMSNH1,1,0,9800.0,0.0,26,0,7,19,42,0,13,29,3.85,0.0
2026-03-05,B0GPW95Q9R,B09N1V9PGF,0,0,0.0,0.0,34,0,10,24,58,0,14,44,0.0,0.0
2026-03-05,B0GPVYJ9W5,B01719SX9C,0,0,0.0,0.0,15,0,8,7,21,0,11,10,0.0,0.0
2026-03-05,B0GCCVX3QS,B0GCJKRLZC,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-05,B0GPVYJ9W5,B0DSP46SJ5,0,0,0.0,0.0,5,0,2,3,7,0,3,4,0.0,0.0
2026-03-05,B08P31F45K,B09GK19G1N,0,0,0.0,0.0,15,0,4,11,25,0,5,20,0.0,0.0
2026-03-05,B0GPVYJ9W5,B076KMR1FK,0,0,0.0,0.0,21,1,10,11,31,1,17,14,0.0,0.0
2026-03-05,B0GCCVX3QS,B0DY5QT64L,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-03-05,B0DNMHZR1N,B074XS6GH5,0,0,0.0,0.0,31,1,15,16,38,1,17,21,0.0,0.0
2026-03-05,B08P31F45K,B0FY4MPKM8,0,0,0.0,0.0,40,0,16,24,47,0,20,27,0.0,0.0
2026-03-05,B0DNMHZR1N,B07516477J,0,0,0.0,0.0,55,1,26,29,88,1,35,53,0.0,0.0
2026-03-05,B0GCCVX3QS,B0GCHYSHQN,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-05,B0D86LBDVB,B081SY9LGF,0,0,0.0,0.0,28,0,10,18,34,0,12,22,0.0,0.0
2026-03-05,B0D86LBDVB,B08X1L3Z1D,1,0,12463.0,0.0,64,0,26,38,97,0,39,58,1.56,0.0
2026-03-05,B0DNMHZR1N,B07544J3M4,0,0,0.0,0.0,18,0,14,4,21,0,17,4,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCHK5PF9,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01E8HZPHI,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0DT9DDBC1,0,0,0.0,0.0,19,0,4,15,30,0,4,26,0.0,0.0
2026-03-06,B0D86LBDVB,B08X1LFKXW,0,0,0.0,0.0,57,0,21,36,83,0,26,57,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCHYN4FQ,0,0,0.0,0.0,6,0,3,3,6,0,3,3,0.0,0.0
2026-03-06,B0DP7NWDNZ,B0D8VPS7ZR,1,0,6282.0,0.0,150,0,52,98,241,0,76,165,0.67,0.0
2026-03-06,B0GPVYJ9W5,B076BMTHVQ,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCJD3GQT,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-06,B0F5Q56316,B0F1F42WVC,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01M9FOJR5,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-06,B0DNMHZR1N,B0F7WHCJQL,0,0,0.0,0.0,30,0,13,17,39,0,16,23,0.0,0.0
2026-03-06,B08P31F45K,B0DT9GW9YH,1,0,21597.0,0.0,30,0,12,18,36,0,14,22,3.33,0.0
2026-03-06,B0GPW95Q9R,B08H76G429,0,0,0.0,0.0,24,0,9,15,35,0,15,20,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01719SXCO,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-03-06,B09KZZY78K,B09KZYXKYZ,1,0,15387.0,0.0,23,0,5,18,43,0,13,30,4.35,0.0
2026-03-06,B09KZZY78K,B09KZWRV62,0,0,0.0,0.0,40,0,10,30,60,0,15,45,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0FY4L7J5N,0,0,0.0,0.0,27,1,11,16,38,2,13,25,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0FY4LLPH5,1,0,26820.0,0.0,37,1,15,22,59,1,15,44,2.7,0.0
2026-03-06,B0GPVYJ9W5,B076BWMYZR,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0DNMHZR1N,B07TWHQCTH,0,0,0.0,0.0,14,0,6,8,14,0,6,8,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01NBDN4B1,0,0,0.0,0.0,8,0,4,4,10,0,6,4,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCK39NBW,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-03-06,B0GPVYJ9W5,B076CMY7L1,0,0,0.0,0.0,53,0,30,23,79,0,41,38,0.0,0.0
2026-03-06,B0GPVYJ9W5,B0DSV4FCYR,0,0,0.0,0.0,5,0,2,3,6,0,2,4,0.0,0.0
2026-03-06,B08P31F45K,B0FY4NVXGL,0,0,0.0,0.0,26,0,9,17,34,0,14,20,0.0,0.0
2026-03-06,B0GPW95Q9R,B07XC61T6W,0,0,0.0,0.0,53,1,21,32,74,1,25,49,0.0,0.0
2026-03-06,B0DZWSM42N,B0F1XK58CT,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0F8VN4X7W,B0F8VQG4KB,0,0,0.0,0.0,1,1,1,0,1,1,1,0,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0FY4MZZBK,1,0,26820.0,0.0,34,0,10,24,49,0,18,31,2.94,0.0
2026-03-06,B0GPVYJ9W5,B072Q14K36,0,0,0.0,0.0,10,0,4,6,12,0,5,7,0.0,0.0
2026-03-06,B0FJ1YK4K7,B0FJ1XXYFP,0,0,0.0,0.0,27,1,8,19,34,1,11,23,0.0,0.0
2026-03-06,B0GPVYJ9W5,B0C589VTYB,0,0,0.0,0.0,8,0,5,3,10,0,5,5,0.0,0.0
2026-03-06,B0D86LBDVB,B081SZQ98T,1,0,15130.0,0.0,11,0,6,5,14,0,9,5,9.09,0.0
2026-03-06,B0GPW7Q71K,B0D9NLNJR8,1,1,9478.0,9478.0,75,1,41,34,115,3,69,46,1.33,100.0
2026-03-06,B0GPVYJ9W5,B01MQPBIKQ,0,0,0.0,0.0,10,0,7,3,12,0,8,4,0.0,0.0
2026-03-06,B0GCCVX3QS,B0DY5RX8BC,1,0,9014.0,0.0,17,0,9,8,34,0,16,18,5.88,0.0
2026-03-06,B0F5Q56316,B0F1F5G86R,0,0,0.0,0.0,2,0,0,2,2,0,0,2,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01MQPBIOC,0,0,0.0,0.0,6,0,4,2,7,0,4,3,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCHJSQSR,0,0,0.0,0.0,2,0,1,1,3,0,1,2,0.0,0.0
2026-03-06,B0DNMHZR1N,B074XNN319,0,0,0.0,0.0,39,0,12,27,54,0,16,38,0.0,0.0
2026-03-06,B0FJ1YK4K7,B0GJRLB89H,0,0,0.0,0.0,27,0,14,13,32,0,14,18,0.0,0.0
2026-03-06,B0GPVYJ9W5,B0C588B8W6,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-03-06,B0D86LBDVB,B01NCZ4488,3,1,41820.0,13940.0,51,1,18,33,106,1,21,85,5.88,100.0
2026-03-06,B0DNMHZR1N,B0F7WMHMQT,0,0,0.0,0.0,10,0,3,7,12,0,4,8,0.0,0.0
2026-03-06,B08P31F45K,B0CN3LTPXT,0,0,0.0,0.0,55,0,16,39,84,0,22,62,0.0,0.0
2026-03-06,B0GPVYJ9W5,B076BZ2BSG,0,0,0.0,0.0,2,0,2,0,2,0,2,0,0.0,0.0
2026-03-06,B0DSMDW3XP,B08HPXFHV6,0,0,0.0,0.0,15,0,7,8,19,0,8,11,0.0,0.0
2026-03-06,B08P31F45K,B0F7X8N5JD,0,0,0.0,0.0,78,0,19,59,92,0,23,69,0.0,0.0
2026-03-06,B08P31F45K,B0FY4NPM7G,1,0,26820.0,0.0,87,1,27,60,113,1,34,79,1.15,0.0
2026-03-06,B0F5Q56316,B0F5Q8DVQR,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-06,B0D86LBDVB,B08X1KJ1V2,1,0,15130.0,0.0,53,1,20,33,86,1,28,58,1.89,0.0
2026-03-06,B0DNMHZR1N,B074XT3WNK,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-06,B0GCCVX3QS,B0DY5RFC8B,0,0,0.0,0.0,21,0,12,9,28,0,15,13,0.0,0.0
2026-03-06,B0GPW7Q71K,B0D9NHHDT8,0,0,0.0,0.0,114,1,41,73,170,1,67,103,0.0,0.0
2026-03-06,B0D86LBDVB,B0D86LBDVB,0,0,0.0,0.0,3,0,3,0,3,0,3,0,0.0,0.0
2026-03-06,B0DNMHZR1N,B0819R4XCV,0,0,0.0,0.0,11,0,6,5,14,0,8,6,0.0,0.0
2026-03-06,B0DSMDW3XP,B08H4N7CL4,0,0,0.0,0.0,15,0,8,7,15,0,8,7,0.0,0.0
2026-03-06,B0FJ1YK4K7,B0FJ1Y577L,3,0,10260.0,0.0,24,0,14,10,52,0,26,26,12.5,0.0
2026-03-06,B08P31F45K,B0DT977KJV,0,0,0.0,0.0,100,0,34,66,143,0,46,97,0.0,0.0
2026-03-06,B0DP7NWDNZ,B0D8VR2CW4,2,0,13262.0,0.0,109,0,38,71,174,0,57,117,1.83,0.0
2026-03-06,B0GPVYJ9W5,B076BT6STS,0,0,0.0,0.0,7,0,3,4,7,0,3,4,0.0,0.0
2026-03-06,B0DSMDW3XP,B08H4XDFJ8,0,0,0.0,0.0,22,0,14,8,28,0,19,9,0.0,0.0
2026-03-06,B0D86LBDVB,B075811BWJ,0,0,0.0,0.0,42,1,17,25,59,1,22,37,0.0,0.0
2026-03-06,B0DSMDW3XP,B08HQFQX3F,0,0,0.0,0.0,23,0,8,15,32,0,10,22,0.0,0.0
2026-03-06,B0D86LBDVB,B07DTCSFDR,0,0,0.0,0.0,28,0,8,20,39,0,12,27,0.0,0.0
2026-03-06,B0F1F7FYD8,B0F1F7FYD8,0,0,0.0,0.0,3,0,3,0,3,0,3,0,0.0,0.0
2026-03-06,B0DNMHZR1N,B074ZYP79P,0,0,0.0,0.0,11,0,4,7,13,0,4,9,0.0,0.0
2026-03-06,B0DNMHZR1N,B074XSG5MH,0,0,0.0,0.0,16,0,4,12,19,0,5,14,0.0,0.0
2026-03-06,B0DP7NWDNZ,B0D8VPZ3JF,0,0,0.0,0.0,118,2,42,76,174,3,51,123,0.0,0.0
2026-03-06,B0DNMHZR1N,B07TTD8PSH,0,0,0.0,0.0,20,0,9,11,25,0,11,14,0.0,0.0
2026-03-06,B0GPVYJ9W5,B08WRJCQC3,0,0,0.0,0.0,3,0,2,1,4,0,3,1,0.0,0.0
2026-03-06,B0GPW7Q71K,B0GCNCJXQQ,1,0,10619.0,0.0,116,1,64,52,173,2,103,70,0.86,0.0
2026-03-06,B09KZZY78K,B09KZYRM9H,1,0,10679.0,0.0,24,0,7,17,36,0,15,21,4.17,0.0
2026-03-06,B0GPW7Q71K,B0GPW7Q71K,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0GPVYJ9W5,B076K7T5GD,0,0,0.0,0.0,12,0,6,6,17,0,6,11,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCJR1FHL,0,0,0.0,0.0,5,0,5,0,5,0,5,0,0.0,0.0
2026-03-06,B0GPW95Q9R,B07D2X6279,0,0,0.0,0.0,19,1,8,11,29,1,13,16,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0CV4V1VQJ,2,0,53640.0,0.0,20,0,5,15,34,0,5,29,10.0,0.0
2026-03-06,B0F8NK36FX,B0F8NKRRGV,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01719SX74,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-03-06,B0GPVYJ9W5,B07GWH311P,1,0,10030.0,0.0,12,0,8,4,21,0,15,6,8.33,0.0
2026-03-06,B0GPVYJ9W5,B0GPVYJ9W5,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0DSMDW3XP,B082YBP78K,0,0,0.0,0.0,29,1,16,13,39,1,22,17,0.0,0.0
2026-03-06,B08P31F45K,B0FY4QL7LS,0,0,0.0,0.0,59,1,18,41,95,1,34,61,0.0,0.0
2026-03-06,B0GPVSJ68J,B0GPVSJ68J,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0GCCVX3QS,B0DY5QX8W6,1,0,9014.0,0.0,12,0,7,5,20,0,13,7,8.33,0.0
2026-03-06,B0GCCVX3QS,B0GCHJ46P6,0,0,0.0,0.0,6,0,3,3,7,0,3,4,0.0,0.0
2026-03-06,B0DZWSM42N,B0F1WZ1JZM,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-06,B0GPVSJ68J,B0CV4ZBFRZ,0,0,0.0,0.0,12,1,3,9,13,1,4,9,0.0,0.0
2026-03-06,B0DSMDW3XP,B0842MPP9M,0,0,0.0,0.0,22,0,10,12,25,0,11,14,0.0,0.0
2026-03-06,B09KZZY78K,B09L11GCFB,0,0,0.0,0.0,12,0,5,7,13,0,5,8,0.0,0.0
2026-03-06,B0F8VN4X7W,B0F8VKMKBB,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B0DNMHZR1N,B07CYRH7PP,0,0,0.0,0.0,31,0,10,21,37,0,13,24,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCJCP1HG,0,0,0.0,0.0,5,0,4,1,11,0,6,5,0.0,0.0
2026-03-06,B08P31F45K,B0DT98HGNJ,1,0,26820.0,0.0,47,0,24,23,62,0,33,29,2.13,0.0
2026-03-06,B0BCQ2PP2J,B0BCQ2PP2J,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-06,B08P31F45K,B0F7XHMQDX,0,0,0.0,0.0,31,0,6,25,35,0,6,29,0.0,0.0
2026-03-06,B0D4TG2KBT,B0D4TKK7QC,0,0,0.0,0.0,29,1,9,20,39,1,10,29,0.0,0.0
2026-03-06,B08P31F45K,B0CN3N86F5,0,0,0.0,0.0,28,0,7,21,42,0,16,26,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0CV4SWT5X,1,0,26820.0,0.0,85,0,18,67,169,0,30,139,1.18,0.0
2026-03-06,B0D86LBDVB,B0D7VL3ZPY,3,0,41820.0,0.0,264,3,81,183,409,3,120,289,1.14,0.0
2026-03-06,B0GPVYJ9W5,B076CPT1LM,0,0,0.0,0.0,12,0,3,9,15,0,4,11,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01719SXC4,0,0,0.0,0.0,3,0,1,2,3,0,1,2,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0CV4V86GN,1,0,26820.0,0.0,45,0,17,28,84,0,30,54,2.22,0.0
2026-03-06,B0BCQ2PP2J,B0CT5GBJLR,0,0,0.0,0.0,16,0,6,10,21,0,7,14,0.0,0.0
2026-03-06,B0D86LBDVB,B08X1BFB7N,1,0,15130.0,0.0,52,0,20,32,77,0,30,47,1.92,0.0
2026-03-06,B0GPVYJ9W5,B01IP61FU4,0,0,0.0,0.0,7,0,4,3,7,0,4,3,0.0,0.0
2026-03-06,B0D86LBDVB,B01D1BSOPM,0,0,0.0,0.0,131,1,34,97,159,1,37,122,0.0,0.0
2026-03-06,B0GPVSJ68J,B0CV4X1LYZ,0,0,0.0,0.0,63,1,16,47,84,1,19,65,0.0,0.0
2026-03-06,B0DP7NWDNZ,B0DT9GFBPQ,2,0,12564.0,0.0,111,0,49,62,156,0,68,88,1.8,0.0
2026-03-06,B0BCQ2PP2J,B0CT32RDC4,0,0,0.0,0.0,19,0,3,16,21,0,4,17,0.0,0.0
2026-03-06,B08P31F45K,B0CN3JHX9V,1,0,26820.0,0.0,78,0,32,46,117,0,46,71,1.28,0.0
2026-03-06,B0GPVYJ9W5,B01N6A3UWA,0,0,0.0,0.0,2,0,2,0,2,0,2,0,0.0,0.0
2026-03-06,B0F5Q56316,B0F1F2HY7Q,1,0,1280.0,0.0,11,0,5,6,16,0,5,11,9.09,0.0
2026-03-06,B0GPVYJ9W5,B076KN3YWK,1,0,10030.0,0.0,19,0,12,7,40,0,27,13,5.26,0.0
2026-03-06,B0F5Q56316,B0F1DY5Z6S,0,0,0.0,0.0,16,1,8,8,28,1,10,18,0.0,0.0
2026-03-06,B0BCQ2PP2J,B09GJGRVVV,2,0,37198.0,0.0,28,0,12,16,43,0,17,26,7.14,0.0
2026-03-06,B0D86LBDVB,B08X183LPL,1,0,13243.0,0.0,135,0,51,84,191,0,72,119,0.74,0.0
2026-03-06,B0F8NK36FX,B0F8NGCB5N,0,0,0.0,0.0,3,0,0,3,3,0,0,3,0.0,0.0
2026-03-06,B0BCQ2PP2J,B0DR8DKPLC,0,0,0.0,0.0,14,0,5,9,15,0,5,10,0.0,0.0
2026-03-06,B0D4TG2KBT,B0D4TJL2X5,1,0,9400.0,0.0,19,2,4,15,23,3,5,18,5.26,0.0
2026-03-06,B0DNMHZR1N,B07519MK8F,0,0,0.0,0.0,67,1,15,52,79,1,17,62,0.0,0.0
2026-03-06,B0DNMHZR1N,B07TXLGQRR,1,0,15800.0,0.0,35,0,16,19,64,0,18,46,2.86,0.0
2026-03-06,B0DNMHZR1N,B07543CN2T,0,0,0.0,0.0,12,0,5,7,13,0,5,8,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01NACFFOZ,0,0,0.0,0.0,6,0,4,2,6,0,4,2,0.0,0.0
2026-03-06,B0GPW95Q9R,B0FC5HF9L9,4,0,46080.0,0.0,242,2,79,163,380,2,113,267,1.65,0.0
2026-03-06,B0GPVYJ9W5,B0DSP63HS2,1,0,11730.0,0.0,8,0,3,5,16,0,9,7,12.5,0.0
2026-03-06,B0BCQ2PP2J,B08P2X5DB9,1,0,18599.0,0.0,46,0,12,34,55,0,13,42,2.17,0.0
2026-03-06,B0D86LBDVB,B01N3B009P,1,0,13940.0,0.0,164,2,51,113,263,2,70,193,0.61,0.0
2026-03-06,B0DNMHZR1N,B0F7WSRC91,0,0,0.0,0.0,24,0,12,12,31,0,14,17,0.0,0.0
2026-03-06,B0GCCVX3QS,B0GCJC7FWJ,0,0,0.0,0.0,6,0,3,3,8,0,5,3,0.0,0.0
2026-03-06,B0D86LBDVB,B0D7VGPZ1J,1,0,13940.0,0.0,146,2,46,100,262,3,81,181,0.68,0.0
2026-03-06,B0GPVYJ9W5,B01IP61FXQ,0,0,0.0,0.0,2,0,2,0,2,0,2,0,0.0,0.0
2026-03-06,B0GPVYJ9W5,B01719SX8I,0,0,0.0,0.0,2,0,2,0,5,0,5,0,0.0,0.0
2026-03-06,B0D86LBDVB,B01N6TYYZO,0,0,0.0,0.0,92,1,27,65,130,1,40,90,0.0,0.0
2026-03-06,B0D4TG2KBT,B0D4TMSNH1,1,0,9800.0,0.0,31,0,8,23,45,0,8,37,3.23,0.0
2026-03-06,B0BCQ2PP2J,B0DT9FQD5S,0,0,0.0,0.0,21,0,3,18,58,0,3,55,0.0,0.0
2026-03-06,B0GPW95Q9R,B09N1V9PGF,0,0,0.0,0.0,43,0,14,29,70,0,24,46,0.0,0.0
2026-03-06,B0CV4ZBFRZ,B0CV4ZBFRZ,0,0,0.0,0.0,16,1,4,12,19,1,5,14,0.0,0.0
